代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
601728,中国电信,2021-11-05,12:35:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,12:40:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,12:45:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,12:50:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,12:55:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:00:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:05:00,4.27,4.17,4.26,NA
601728,中国电信,2021-11-05,13:10:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:15:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:20:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:25:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:30:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,13:35:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:40:00,4.27,4.17,4.26,NA
601728,中国电信,2021-11-05,13:45:00,4.27,4.17,4.26,NA
601728,中国电信,2021-11-05,13:50:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,13:55:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,14:00:00,4.27,4.17,4.26,NA
601728,中国电信,2021-11-05,14:05:00,4.27,4.17,4.26,NA
601728,中国电信,2021-11-05,14:10:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,14:15:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,14:20:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,14:25:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,14:30:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,14:35:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,14:40:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,14:45:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,14:50:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,14:55:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,15:00:00,4.27,4.17,4.25,NA
601728,中国电信,2021-11-05,15:05:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,15:10:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,15:15:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,15:20:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,15:25:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-05,15:30:00,4.27,4.17,4.24,NA
601728,中国电信,2021-11-08,09:30:00,4.22,4.22,4.22,NA
601728,中国电信,2021-11-08,09:35:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-08,09:40:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-08,09:45:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-08,09:50:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-08,09:55:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-08,10:00:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-08,10:05:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-08,10:10:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-08,10:15:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-08,10:20:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-08,10:25:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-08,10:30:00,4.24,4.2,4.23,NA
601728,中国电信,2021-11-08,10:35:00,4.24,4.2,4.23,NA
601728,中国电信,2021-11-08,10:40:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,10:45:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,10:50:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,10:55:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,11:00:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:05:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:10:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,11:15:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,11:20:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:25:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:30:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:35:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:40:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:45:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:50:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,11:55:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,12:00:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,12:35:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,12:40:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,12:45:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,12:50:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,12:55:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,13:00:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,13:05:00,4.24,4.2,4.23,NA
601728,中国电信,2021-11-08,13:10:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,13:15:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,13:20:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,13:25:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,13:30:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,13:35:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,13:40:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,13:45:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,13:50:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,13:55:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,14:00:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,14:05:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,14:10:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,14:15:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,14:20:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,14:25:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,14:30:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,14:35:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,14:40:00,4.24,4.2,4.22,NA
601728,中国电信,2021-11-08,14:45:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,14:50:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,14:55:00,4.24,4.2,4.2,NA
601728,中国电信,2021-11-08,15:00:00,4.24,4.2,4.2,NA
601728,中国电信,2021-11-08,15:05:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,15:10:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,15:15:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,15:20:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,15:25:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-08,15:30:00,4.24,4.2,4.21,NA
601728,中国电信,2021-11-09,09:30:00,4.2,4.2,4.2,NA
601728,中国电信,2021-11-09,09:35:00,4.21,4.19,4.2,NA
601728,中国电信,2021-11-09,09:40:00,4.21,4.19,4.19,NA
601728,中国电信,2021-11-09,09:45:00,4.21,4.19,4.2,NA
601728,中国电信,2021-11-09,09:50:00,4.21,4.19,4.2,NA
601728,中国电信,2021-11-09,09:55:00,4.21,4.19,4.2,NA
601728,中国电信,2021-11-09,10:00:00,4.21,4.19,4.2,NA
601728,中国电信,2021-11-09,10:05:00,4.21,4.19,4.2,NA
601728,中国电信,2021-11-09,10:10:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:15:00,4.22,4.19,4.22,NA
601728,中国电信,2021-11-09,10:20:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:25:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:30:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:35:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:40:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:45:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:50:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,10:55:00,4.22,4.19,4.2,NA
601728,中国电信,2021-11-09,11:00:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,11:05:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,11:10:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,11:15:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,11:20:00,4.22,4.19,4.21,NA
601728,中国电信,2021-11-09,11:25:00,4.22,4.19,4.22,NA
601728,中国电信,2021-11-09,11:30:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,11:35:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,11:40:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,11:45:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,11:50:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,11:55:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,12:00:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,12:35:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,12:40:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,12:45:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,12:50:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,12:55:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,13:00:00,4.23,4.19,4.23,NA
601728,中国电信,2021-11-09,13:05:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,13:10:00,4.24,4.19,4.24,NA
601728,中国电信,2021-11-09,13:15:00,4.24,4.19,4.24,NA
601728,中国电信,2021-11-09,13:20:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,13:25:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,13:30:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,13:35:00,4.24,4.19,4.23,NA
601728,中国电信,2021-11-09,13:40:00,4.24,4.19,4.23,NA
601728,中国电信,2021-11-09,13:45:00,4.24,4.19,4.23,NA
601728,中国电信,2021-11-09,13:50:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,13:55:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:00:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:05:00,4.24,4.19,4.23,NA
601728,中国电信,2021-11-09,14:10:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:15:00,4.24,4.19,4.23,NA
601728,中国电信,2021-11-09,14:20:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:25:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:30:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:35:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:40:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:45:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:50:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,14:55:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,15:00:00,4.24,4.19,4.23,NA
601728,中国电信,2021-11-09,15:05:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,15:10:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,15:15:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,15:20:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,15:25:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-09,15:30:00,4.24,4.19,4.22,NA
601728,中国电信,2021-11-10,09:30:00,4.22,4.22,4.22,NA
601728,中国电信,2021-11-10,09:35:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,09:40:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,09:45:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,09:50:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,09:55:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,10:00:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,10:05:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,10:10:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,10:15:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,10:20:00,4.23,4.21,4.21,NA
601728,中国电信,2021-11-10,10:25:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-10,10:30:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-10,10:35:00,4.23,4.2,4.2,NA
601728,中国电信,2021-11-10,10:40:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,10:45:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,10:50:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,10:55:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:00:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:05:00,4.23,4.19,4.19,NA
601728,中国电信,2021-11-10,11:10:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:15:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:20:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:25:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:30:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:35:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:40:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:45:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:50:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,11:55:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,12:00:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,12:35:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,12:40:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,12:45:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,12:50:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,12:55:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:00:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:05:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:10:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:15:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:20:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:25:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:30:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:35:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,13:40:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,13:45:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,13:50:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,13:55:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,14:00:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,14:05:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,14:10:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,14:15:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,14:20:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,14:25:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,14:30:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,14:35:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,14:40:00,4.23,4.19,4.2,NA
601728,中国电信,2021-11-10,14:45:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,14:50:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,14:55:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,15:00:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,15:05:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,15:10:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,15:15:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,15:20:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,15:25:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-10,15:30:00,4.23,4.19,4.21,NA
601728,中国电信,2021-11-11,09:30:00,4.2,4.2,4.2,NA
601728,中国电信,2021-11-11,09:35:00,4.21,4.2,4.21,NA
601728,中国电信,2021-11-11,09:40:00,4.21,4.2,4.2,NA
601728,中国电信,2021-11-11,09:45:00,4.21,4.2,4.21,NA
601728,中国电信,2021-11-11,09:50:00,4.21,4.2,4.21,NA
601728,中国电信,2021-11-11,09:55:00,4.21,4.2,4.21,NA
601728,中国电信,2021-11-11,10:00:00,4.21,4.2,4.2,NA
601728,中国电信,2021-11-11,10:05:00,4.23,4.2,4.23,NA
601728,中国电信,2021-11-11,10:10:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,10:15:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,10:20:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,10:25:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,10:30:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,10:35:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,10:40:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,10:45:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,10:50:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,10:55:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:00:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:05:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,11:10:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:15:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:20:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:25:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,11:30:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:35:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:40:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:45:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:50:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,11:55:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,12:00:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,12:35:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,12:40:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,12:45:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,12:50:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,12:55:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,13:00:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,13:05:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,13:10:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,13:15:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,13:20:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,13:25:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,13:30:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,13:35:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,13:40:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,13:45:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,13:50:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,13:55:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,14:00:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,14:05:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,14:10:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,14:15:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,14:20:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,14:25:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,14:30:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,14:35:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,14:40:00,4.23,4.2,4.22,NA
601728,中国电信,2021-11-11,14:45:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,14:50:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,14:55:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,15:00:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,15:05:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,15:10:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,15:15:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,15:20:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,15:25:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-11,15:30:00,4.23,4.2,4.21,NA
601728,中国电信,2021-11-12,09:30:00,4.21,4.21,4.21,NA
601728,中国电信,2021-11-12,09:35:00,4.22,4.21,4.22,NA
601728,中国电信,2021-11-12,09:40:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,09:45:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,09:50:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,09:55:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,10:00:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,10:05:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,10:10:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,10:15:00,4.22,4.21,4.21,NA
601728,中国电信,2021-11-12,10:20:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,10:25:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,10:30:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,10:35:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,10:40:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,10:45:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,10:50:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,10:55:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,11:00:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:05:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:10:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:15:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,11:20:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,11:25:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,11:30:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:35:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:40:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:45:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:50:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,11:55:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,12:00:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,12:35:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,12:40:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,12:45:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,12:50:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,12:55:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,13:00:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,13:05:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,13:10:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,13:15:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,13:20:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,13:25:00,4.22,4.2,4.22,NA
601728,中国电信,2021-11-12,13:30:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,13:35:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,13:40:00,4.22,4.2,4.22,NA
601728,中国电信,2021-11-12,13:45:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,13:50:00,4.22,4.2,4.22,NA
601728,中国电信,2021-11-12,13:55:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:00:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:05:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:10:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:15:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:20:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,14:25:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:30:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:35:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:40:00,4.22,4.2,4.2,NA
601728,中国电信,2021-11-12,14:45:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:50:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,14:55:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,15:00:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,15:05:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,15:10:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-12,15:15:00,4.22,4.2,4.21,NA
601728,中国电信,2021-11-15,09:30:00,4.22,4.22,4.22,NA
601728,中国电信,2021-11-15,09:35:00,4.25,4.22,4.23,NA
601728,中国电信,2021-11-15,09:40:00,4.25,4.22,4.23,NA
601728,中国电信,2021-11-15,09:45:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,09:50:00,4.25,4.22,4.23,NA
601728,中国电信,2021-11-15,09:55:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:00:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:05:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:10:00,4.25,4.22,4.23,NA
601728,中国电信,2021-11-15,10:15:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:20:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:25:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:30:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:35:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:40:00,4.25,4.22,4.23,NA
601728,中国电信,2021-11-15,10:45:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:50:00,4.25,4.22,4.22,NA
601728,中国电信,2021-11-15,10:55:00,4.25,4.22,4.22,NA
